file,operation
exch_z_3d_r4.f.xml,EXCH_Z_3D_R4
exch_z_3d_r8.f.xml,EXCH_Z_3D_R8
exch_z_3d_rl.f.xml,EXCH_Z_3D_RL
exch_z_3d_rs.f.xml,EXCH_Z_3D_RS
exf_ad_dump.f.xml,EXF_AD_DUMP
exf_adjoint_snapshots.f.xml,EXF_ADJOINT_SNAPSHOTS
exf_adjoint_snapshots__g.f.xml,g_exf_adjoint_snapshots
exf_adjoint_snapshots_ad.f.xml,adexf_adjoint_snapshots
exf_bulkformulae.f.xml,EXF_BULKFORMULAE
exf_check.f.xml,EXF_CHECK_INTERP
exf_check.f.xml,EXF_CHECK
exf_check_range.f.xml,EXF_CHECK_RANGE
exf_diagnostics_fill.f.xml,EXF_DIAGNOSTICS_FILL
exf_diagnostics_init.f.xml,EXF_DIAGNOSTICS_INIT
exf_filter_rl.f.xml,EXF_FILTER_RL
exf_getclim.f.xml,EXF_GETCLIM
exf_getffield_start.f.xml,EXF_GETFFIELD_START
exf_getffieldrec.f.xml,EXF_GetFFieldRec
exf_getffields.f.xml,EXF_GETFFIELDS
exf_getfield_start.f.xml,EXF_GETFIELD_START
exf_getforcing.f.xml,EXF_GETFORCING
exf_getsurfacefluxes.f.xml,exf_GetSurfaceFluxes
exf_getyearlyfieldname.f.xml,exf_GetYearlyFieldName
exf_init_fixed.f.xml,EXF_INIT_FIXED
exf_init_fld.f.xml,EXF_INIT_FLD
exf_init_interp.f.xml,EXF_INIT_INTERP
exf_init_varia.f.xml,EXF_INIT_VARIA
exf_interp.f.xml,EXF_INTERP
exf_interp_read.f.xml,EXF_INTERP_READ
exf_interp_uv.f.xml,EXF_INTERP_UV
exf_interpolate.f.xml,EXF_INTERPOLATE
exf_interpolate.f.xml,LAGRAN
exf_mapfields.f.xml,EXF_MAPFIELDS
exf_monitor.f.xml,EXF_MONITOR
exf_monitor_ad.f.xml,ADEXF_MONITOR
exf_radiation.f.xml,EXF_RADIATION
exf_readparms.f.xml,EXF_READPARMS
exf_set_fld.f.xml,EXF_SET_FLD
exf_set_gen.f.xml,EXF_SET_GEN
exf_set_gen.f.xml,EXF_INIT_GEN
exf_set_obcs.f.xml,EXF_SET_OBCS_X
exf_set_obcs.f.xml,EXF_SET_OBCS_Y
exf_set_obcs.f.xml,EXF_SET_OBCS_YZ
exf_set_obcs.f.xml,EXF_SET_OBCS_XZ
exf_set_uv.f.xml,EXF_SET_UV
exf_summary.f.xml,EXF_SUMMARY
exf_summary.f.xml,EXF_FLD_SUMMARY
exf_swapffields.f.xml,EXF_SWAPFFIELDS
exf_swapffields.f.xml,EXF_SWAPFFIELDS_YZ
exf_swapffields.f.xml,EXF_SWAPFFIELDS_3D
exf_swapffields.f.xml,EXF_SWAPFFIELDS_XZ
exf_weight_sfx_diags.f.xml,EXF_WEIGHT_SFX_DIAGS
exf_wind.f.xml,EXF_WIND
exf_zenithangle.f.xml,EXF_ZENITHANGLE
exf_zenithangle_table.f.xml,EXF_ZENITHANGLE_TABLE
external_fields_load.f.xml,EXTERNAL_FIELDS_LOAD
external_forcing.f.xml,EXTERNAL_FORCING_U
external_forcing.f.xml,EXTERNAL_FORCING_V
external_forcing.f.xml,EXTERNAL_FORCING_S
external_forcing.f.xml,EXTERNAL_FORCING_T
external_forcing_surf.f.xml,EXTERNAL_FORCING_SURF
fill_cs_corner_ag_rl.f.xml,FILL_CS_CORNER_AG_RL
fill_cs_corner_tr_rl.f.xml,FILL_CS_CORNER_TR_RL
fill_cs_corner_uv_rl.f.xml,FILL_CS_CORNER_UV_RL
fill_cs_corner_uv_rs.f.xml,FILL_CS_CORNER_UV_RS
fill_in_corners_rl.f.xml,FILL_IN_CORNERS_RL
find_alpha.f.xml,FIND_BETA
find_alpha.f.xml,FIND_ALPHA
find_hyd_press_1d.f.xml,FIND_HYD_PRESS_1D
find_rho.f.xml,FIND_RHO_2D
find_rho.f.xml,FIND_RHO_SCALAR
find_rho.f.xml,FIND_RHODEN
