source-path,source-module,source-operation,target-path,target-module,target-operation,direction
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,dt,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,np.datetime64,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,x,./apps/matplotlib/galleries/examples/mplot3d/voxels_torus.py,voxels_torus,np.arange,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,a,./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,to_rgba_array.T,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padout,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padout,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,fig,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,dt,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,np.timedelta64,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padout,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,tickl,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padout,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,dpi,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,y,./apps/matplotlib/galleries/examples/mplot3d/voxels_torus.py,voxels_torus,np.arange,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,axs,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,norm,./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,mcolors.SymLogNorm,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,ax,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,fig.add_subplot,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padin,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padin,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,cdict,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,np.column_stack,WRITE
