file,operation
print.f.xml,PRINT_ERROR
read_fld_xy_rl.f.xml,READ_FLD_XY_RL
read_fld_xy_rs.f.xml,READ_FLD_XY_RS
read_fld_xyz_rl.f.xml,READ_FLD_XYZ_RL
read_fld_xyz_rs.f.xml,READ_FLD_XYZ_RS
read_glvec_rl.f.xml,READ_GLVEC_RL
read_glvec_rs.f.xml,READ_GLVEC_RS
read_mflds.f.xml,READ_MFLDS_LEV_RL
read_mflds.f.xml,READ_MFLDS_SET
read_mflds.f.xml,READ_MFLDS_3D_RL
read_mflds.f.xml,READ_MFLDS_INIT
read_mflds.f.xml,READ_MFLDS_CHECK
read_mflds.f.xml,READ_MFLDS_LEV_RS
read_mflds.f.xml,READ_MFLDS_RENAME
read_pickup.f.xml,READ_PICKUP
read_rec.f.xml,READ_REC_3D_RL
read_rec.f.xml,READ_REC_YZ_RL
read_rec.f.xml,READ_REC_XY_RL
read_rec.f.xml,READ_REC_XY_RS
read_rec.f.xml,READ_REC_XZ_RS
read_rec.f.xml,READ_REC_LEV_RS
read_rec.f.xml,READ_REC_YZ_RS
read_rec.f.xml,READ_REC_3D_RS
read_rec.f.xml,READ_REC_LEV_RL
read_rec.f.xml,READ_REC_XYZ_RS
read_rec.f.xml,READ_REC_XYZ_RL
read_rec.f.xml,READ_REC_XZ_RL
remove_mean.f.xml,REMOVE_MEAN_RS
remove_mean.f.xml,REMOVE_MEAN_RL
reset_halo.f.xml,RESET_HALO_RL
reset_halo.f.xml,RESET_HALO_RS
reset_nlfs_vars.f.xml,RESET_NLFS_VARS
rotate_spherical_polar_grid.f.xml,ROTATE_SPHERICAL_POLAR_GRID
rotate_uv2en.f.xml,rotate_uv2en_rs
rotate_uv2en.f.xml,rotate_uv2en_rl
rw_get_suffix.f.xml,RW_GET_SUFFIX
salt_integrate.f.xml,SALT_INTEGRATE
scatter_2d_r4.f.xml,SCATTER_2D_R4
scatter_2d_r8.f.xml,SCATTER_2D_R8
scatter_2d_wh_r4.f.xml,SCATTER_2D_WH_R4
scatter_2d_wh_r8.f.xml,SCATTER_2D_WH_R8
scatter_vec_r4.f.xml,SCATTER_VEC_R4
scatter_vec_r8.f.xml,SCATTER_VEC_R8
scatter_xz.f.xml,SCATTER_XZ
scatter_yz.f.xml,SCATTER_YZ
seawater.f.xml,SW_TEMP
seawater.f.xml,SW_ADTG
seawater.f.xml,SW_PTMP
set_defaults.f.xml,SET_DEFAULTS
set_grid_factors.f.xml,SET_GRID_FACTORS
set_parms.f.xml,SET_PARMS
set_ref_state.f.xml,SET_REF_STATE
set_write_global_fld.f.xml,SET_WRITE_GLOBAL_FLD
slope_limiter.f.xml,SLOPE_LIMITER
solve_for_pressure.f.xml,SOLVE_FOR_PRESSURE
solve_pentadiagonal.f.xml,SOLVE_PENTADIAGONAL
solve_tridiagonal.f.xml,SOLVE_TRIDIAGONAL
solve_uv_tridiago.f.xml,SOLVE_UV_TRIDIAGO
state_summary.f.xml,STATE_SUMMARY
stop_if_error.f.xml,STOP_IF_ERROR
streamice_adv_flux_fl_x.f.xml,STREAMICE_ADV_FLUX_FL_X
streamice_adv_flux_fl_y.f.xml,STREAMICE_ADV_FLUX_FL_Y
streamice_adv_front.f.xml,STREAMICE_ADV_FRONT
streamice_advect_2dtracer.f.xml,STREAMICE_ADVECT_2DTRACER
streamice_advect_thickness.f.xml,STREAMICE_ADVECT_THICKNESS
streamice_apply_flux_ctrl.f.xml,STREAMICE_APPLY_FLUX_CTRL
streamice_bstress_exponent.f.xml,STREAMICE_BSTRESS_EXP
streamice_cg_functions.f.xml,STREAMICE_CG_ADIAG
streamice_cg_functions.f.xml,STREAMICE_CG_BOUND_VALS
streamice_cg_functions.f.xml,STREAMICE_CG_MAKE_A
streamice_cg_functions.f.xml,STREAMICE_CG_ACTION
streamice_cg_solve.f.xml,STREAMICE_CG_SOLVE
streamice_cg_solve_matfree.f.xml,STREAMICE_CG_SOLVE_MATFREE
streamice_cg_solve_petsc.f.xml,STREAMICE_CG_SOLVE_PETSC
streamice_cg_wrapper.f.xml,STREAMICE_CG_WRAPPER
streamice_check.f.xml,STREAMICE_CHECK
streamice_cost_surf_accum.f.xml,streamice_cost_surf_accum
streamice_diagnostics_state.f.xml,STREAMICE_DIAGNOSTICS_STATE
streamice_driving_stress.f.xml,STREAMICE_DRIVING_STRESS
streamice_driving_stress_fd.f.xml,STREAMICE_DRIVING_STRESS_FD
streamice_driving_stress_ppm.f.xml,STREAMICE_DRIVING_STRESS_PPM
streamice_dump.f.xml,streamice_dump
streamice_dump_ad.f.xml,adstreamice_dump
streamice_fields_load.f.xml,STREAMICE_FIELDS_LOAD
streamice_finalize_petsc.f.xml,STREAMICE_FINALIZE_PETSC
streamice_forced_buttress.f.xml,STREAMICE_FORCED_BUTTRESS
streamice_get_fp_err_oad.f.xml,STREAMICE_GET_FP_ERR_OAD
streamice_get_vel_fp_err.f.xml,STREAMICE_GET_VEL_FP_ERR
streamice_get_vel_resid_err.f.xml,STREAMICE_GET_VEL_RESID_ERR
streamice_get_vel_resid_err_oad.f.xml,STREAMICE_GET_VEL_RESID_ERR_OAD
streamice_init_diagnostics.f.xml,STREAMICE_INIT_DIAGNOSTICS
streamice_init_fixed.f.xml,STREAMICE_INIT_FIXED
streamice_init_phi.f.xml,STREAMICE_INIT_PHI
streamice_init_varia.f.xml,STREAMICE_INIT_VARIA
streamice_initialise_petsc.f.xml,STREAMICE_INITIALIZE_PETSC
streamice_invert_surf_forthick.f.xml,STREAMICE_INVERT_SURF_FORTHICK
streamice_petsc_numerate.f.xml,STREAMICE_PETSC_NUMERATE
streamice_petscmatdestroy.f.xml,STREAMICE_PETSCMATDESTROY
streamice_read_pickup.f.xml,STREAMICE_READ_PICKUP
streamice_readparms.f.xml,STREAMICE_READPARMS
streamice_taub.f.xml,STREAMICE_TAUB
streamice_timestep.f.xml,STREAMICE_TIMESTEP
streamice_tridiag_solve.f.xml,STREAMICE_TRIDIAG_SOLVE
streamice_upd_ffrac_uncoupled.f.xml,STREAMICE_UPD_FFRAC_UNCOUPLED
streamice_vel_phi.f.xml,STREAMICE_VEL_PHI
streamice_vel_phistage.f.xml,STREAMICE_VEL_PHISTAGE
streamice_vel_solve.f.xml,STREAMICE_VEL_SOLVE
streamice_vel_solve_openad.f.xml,STREAMICE_VEL_SOLVE_OPENAD
streamice_velmask_upd.f.xml,STREAMICE_VELMASK_UPD
streamice_visc_beta.f.xml,STREAMICE_VISC_BETA
streamice_visc_beta_hybrid.f.xml,STREAMICE_VISC_BETA_HYBRID
streamice_write_pickup.f.xml,STREAMICE_WRITE_PICKUP
swfrac.f.xml,SWFRAC
taueddy_init_varia.f.xml,TAUEDDY_INIT_VARIA
taueddy_tendency_apply.f.xml,TAUEDDY_TENDENCY_APPLY_U
taueddy_tendency_apply.f.xml,TAUEDDY_TENDENCY_APPLY_V
temp_integrate.f.xml,TEMP_INTEGRATE
the_main_loop.f.xml,THE_MAIN_LOOP
the_model_main.f.xml,THE_MODEL_MAIN
thermodynamics.f.xml,THERMODYNAMICS
timers.f.xml,TIMER_STOP
timers.f.xml,TIMER_CONTROL
timers.f.xml,TIMER_GET_TIME
timers.f.xml,TIMER_PRINTALL
timers.f.xml,TIMER_START
timers.f.xml,TIMER_INDEX
timestep.f.xml,TIMESTEP
timestep_tracer.f.xml,TIMESTEP_TRACER
timestep_wvel.f.xml,TIMESTEP_WVEL
tracers_correction_step.f.xml,TRACERS_CORRECTION_STEP
tracers_iigw_correction.f.xml,TRACERS_IIGW_CORRECTION
turnoff_model_io.f.xml,TURNOFF_MODEL_IO
update_cg2d.f.xml,UPDATE_CG2D
update_etah.f.xml,UPDATE_ETAH
update_etaws.f.xml,UPDATE_ETAWS
update_masks_etc.f.xml,UPDATE_MASKS_ETC
update_r_star.f.xml,UPDATE_R_STAR
update_sigma.f.xml,UPDATE_SIGMA
update_surf_dr.f.xml,UPDATE_SURF_DR
utils.f.xml,DATE
utils.f.xml,LCASE
utils.f.xml,ILNBLNK
utils.f.xml,UCASE
utils.f.xml,IO_ERRCOUNT
utils.f.xml,MACHINE
utils.f.xml,IFNBLNK
write_fld_3d_rl.f.xml,WRITE_FLD_3D_RL
write_fld_3d_rs.f.xml,WRITE_FLD_3D_RS
write_fld_s3d_rl.f.xml,WRITE_FLD_S3D_RL
write_fld_s3d_rs.f.xml,WRITE_FLD_S3D_RS
write_fld_xy_rl.f.xml,WRITE_FLD_XY_RL
write_fld_xy_rs.f.xml,WRITE_FLD_XY_RS
write_fld_xyz_rl.f.xml,WRITE_FLD_XYZ_RL
write_fld_xyz_rs.f.xml,WRITE_FLD_XYZ_RS
write_fullarray_rl.f.xml,WRITE_FULLARRAY_RL
write_fullarray_rs.f.xml,WRITE_FULLARRAY_RS
write_glvec_rl.f.xml,WRITE_GLVEC_RL
write_glvec_rs.f.xml,WRITE_GLVEC_RS
write_grid.f.xml,WRITE_GRID
write_local_rl.f.xml,WRITE_LOCAL_RL
write_local_rs.f.xml,WRITE_LOCAL_RS
write_pickup.f.xml,WRITE_PICKUP
write_rec.f.xml,SET_WRITE_GLOBAL_REC
write_rec.f.xml,WRITE_REC_LEV_RS
write_rec.f.xml,SET_WRITE_GLOBAL_SEC
write_rec.f.xml,WRITE_REC_YZ_RS
write_rec.f.xml,WRITE_REC_XYZ_RL
write_rec.f.xml,WRITE_REC_3D_RL
write_rec.f.xml,WRITE_REC_XZ_RS
write_rec.f.xml,WRITE_REC_XZ_RL
write_rec.f.xml,WRITE_REC_XY_RL
write_rec.f.xml,WRITE_REC_3D_RS
write_rec.f.xml,WRITE_REC_XY_RS
write_rec.f.xml,WRITE_REC_LEV_RL
write_rec.f.xml,WRITE_REC_YZ_RL
write_rec.f.xml,WRITE_REC_XYZ_RS
write_state.f.xml,WRITE_STATE
write_utils.f.xml,WRITE_XY_XLINE_RS
write_utils.f.xml,WRITE_XY_YLINE_RS
write_utils.f.xml,WRITE_1D_RL
write_utils.f.xml,WRITE_0D_R8
write_utils.f.xml,WRITE_0D_C
write_utils.f.xml,WRITE_COPY1D_RS
write_utils.f.xml,WRITE_COPY1D_R4
write_utils.f.xml,WRITE_0D_I
write_utils.f.xml,WRITE_COPY1D_R8
write_utils.f.xml,WRITE_1D_I
write_utils.f.xml,WRITE_0D_RL
write_utils.f.xml,WRITE_1D_L
write_utils.f.xml,WRITE_0D_L
write_utils.f.xml,WRITE_0D_RS
write_utils.f.xml,WRITE_0D_R4
